"ì˙éû","âÔàıID","ÉâÅ[ÉÅÉì","ë÷Ç¶ã ","ë÷Ç¶ì˜","ÉrÅ[Éã","çdÇ≥","ëÿç›éûä‘"
2017-05-26 13:13:00,965,1,1,1,0,"çd",18
2017-05-26 12:23:00,791,1,0,0,0,"ÉoÉäçd",12
2017-05-26 12:48:00,3184,1,1,0,1,"ÉoÉäçd",18
2017-05-26 11:15:00,1706,1,1,0,0,"ÉoÉäçd",8
2017-05-26 12:26:00,2623,1,0,0,0,"ïÅí ",7
2017-05-26 10:37:00,72,1,1,0,0,"ÉoÉäçd",10
2017-05-26 11:28:00,2830,1,0,0,0,"ÉoÉäçd",9
2017-05-26 11:05:00,4398,1,0,1,0,"ÉoÉäçd",18
2017-05-26 11:44:00,3945,1,2,0,0,"ïÅí ",18
2017-05-26 12:26:00,1648,1,0,0,0,"ÉoÉäçd",6
2017-05-26 12:57:00,275,1,1,0,0,"çd",16
2017-05-26 11:41:00,956,1,1,0,0,"ÉoÉäçd",20
2017-05-26 13:30:00,3759,1,1,0,0,"ÉoÉäçd",13
2017-05-26 11:49:00,2210,1,1,0,0,"çd",17
2017-05-26 11:54:00,1213,1,1,0,0,"çd",12
2017-05-26 12:51:00,1616,1,0,0,0,"ÉoÉäçd",11
2017-05-26 11:55:00,4936,1,0,1,0,"ÉoÉäçd",20
2017-05-26 11:51:00,173,1,1,0,0,"çd",15
2017-05-26 13:22:00,2028,1,1,0,0,"ÉoÉäçd",18
2017-05-26 11:18:00,4987,1,0,1,0,"ÉoÉäçd",13
2017-05-26 12:31:00,2218,1,0,0,0,"çd",17
2017-05-26 13:27:00,4919,1,0,0,0,"ÉoÉäçd",10
2017-05-26 12:04:00,259,1,1,0,0,"ÉoÉäçd",15
2017-05-26 12:45:00,3209,1,1,0,0,"ÉoÉäçd",10
2017-05-26 12:41:00,2902,1,1,1,0,"ïÅí ",8
2017-05-26 16:01:00,2128,1,0,0,0,"çd",12
2017-05-26 12:34:00,505,1,0,0,0,"ÉoÉäçd",7
2017-05-26 13:02:00,4006,1,2,1,0,"ÉoÉäçd",20
2017-05-26 12:02:00,4948,1,0,0,0,"ÉoÉäçd",8
2017-05-26 13:36:00,1713,1,1,0,0,"ÉoÉäçd",10
2017-05-27 11:28:00,1322,1,0,0,0,"ÉoÉäçd",24
2017-05-27 09:22:00,2236,1,2,0,1,"çd",16
2017-05-27 13:49:00,1528,1,0,1,0,"çd",23
2017-05-27 12:41:00,3360,1,2,0,1,"ÉoÉäçd",12
2017-05-27 15:43:00,3970,1,0,0,1,"ïÅí ",17
2017-05-27 12:28:00,1734,1,2,1,0,"ÉoÉäçd",17
2017-05-27 12:57:00,3797,1,2,0,1,"çd",23
2017-05-27 13:21:00,209,1,2,0,1,"çd",22
2017-05-27 13:34:00,4569,1,0,0,0,"ÉoÉäçd",12
2017-05-27 11:55:00,2295,1,1,0,0,"ÉoÉäçd",25
2017-05-27 11:23:00,3813,1,0,0,0,"ïÅí ",25
2017-05-27 13:17:00,4383,1,1,1,1,"çd",7
2017-05-27 12:23:00,4742,1,1,1,0,"ïÅí ",18
2017-05-27 13:49:00,3698,1,0,0,0,"çd",7
2017-05-27 15:37:00,3856,1,0,1,0,"çd",9
2017-05-27 09:41:00,1000,1,1,0,1,"çd",16
2017-05-27 10:53:00,1333,1,0,0,1,"ÉoÉäçd",12
2017-05-27 15:35:00,1910,1,1,1,0,"çd",9
2017-05-27 14:05:00,2717,1,1,0,0,"çd",12
2017-05-27 05:24:00,3218,1,0,1,0,"ïÅí ",22
2017-05-27 13:36:00,1344,1,1,0,0,"ÉoÉäçd",19
2017-05-27 09:40:00,2143,1,1,0,1,"çd",24
2017-05-27 15:49:00,1898,1,1,0,0,"çd",12
2017-05-27 12:27:00,2450,1,1,1,1,"ÉoÉäçd",10
2017-05-27 12:56:00,2240,1,0,0,0,"ÉoÉäçd",10
2017-05-27 11:32:00,56,1,0,0,0,"çd",18
2017-05-27 10:03:00,4541,1,0,0,1,"çd",17
2017-05-27 14:43:00,2740,1,2,0,1,"ÉoÉäçd",20
2017-05-27 11:15:00,366,1,1,0,0,"Ç‚ÇÌÇﬂ",15
2017-05-27 13:42:00,1424,1,0,0,0,"ÉoÉäçd",15
2017-05-27 13:48:00,453,1,1,0,0,"çd",12
2017-05-27 10:33:00,2616,1,1,0,0,"ïÅí ",24
2017-05-27 12:49:00,4264,1,1,0,1,"ÉoÉäçd",9
2017-05-27 16:27:00,601,1,0,0,0,"ÉoÉäçd",20
2017-05-27 11:31:00,4799,1,0,0,0,"çd",18
2017-05-27 11:08:00,2425,1,1,0,0,"ÉoÉäçd",24
2017-05-27 15:12:00,3823,1,0,0,0,"ÉoÉäçd",18
2017-05-27 10:25:00,240,1,0,1,1,"çd",17
2017-05-27 10:15:00,2470,1,0,1,1,"ïÅí ",23
2017-05-27 13:15:00,4304,1,0,0,0,"çd",21
2017-05-27 11:33:00,1341,1,1,2,0,"çd",13
2017-05-27 11:57:00,2397,1,1,1,0,"çd",16
2017-05-27 15:18:00,3068,1,0,0,1,"ÉoÉäçd",17
2017-05-27 11:07:00,4845,1,1,1,0,"ÉoÉäçd",24
2017-05-27 18:09:00,1297,1,2,1,1,"çd",13
2017-05-27 12:17:00,401,1,0,0,1,"çd",21
2017-05-27 14:09:00,129,1,2,0,1,"ÉoÉäçd",24
2017-05-27 14:43:00,2522,1,1,0,1,"ïÅí ",22
2017-05-27 10:21:00,2039,1,2,0,1,"ÉoÉäçd",21
2017-05-27 13:13:00,3298,1,3,0,1,"ÉoÉäçd",20
2017-05-27 09:32:00,1955,1,0,1,1,"ïÅí ",22
2017-05-27 10:19:00,1984,1,0,0,0,"çd",7
2017-05-27 11:56:00,4456,1,1,1,0,"ïÅí ",23
2017-05-27 15:32:00,4650,1,0,0,1,"çd",23
2017-05-27 14:51:00,902,1,1,0,1,"ÉoÉäçd",25
2017-05-27 15:50:00,81,1,0,0,1,"ÉoÉäçd",15
2017-05-27 12:37:00,4103,1,1,0,0,"çd",15
2017-05-27 16:22:00,581,1,1,0,1,"ÉoÉäçd",17
2017-05-27 14:59:00,1606,1,1,0,1,"çd",15
2017-05-27 14:28:00,4027,1,1,0,0,"çd",7
2017-05-27 08:55:00,2926,1,1,1,1,"ïÅí ",14
2017-05-27 06:55:00,2713,1,2,0,1,"ÉoÉäçd",19
2017-05-27 13:57:00,4570,1,2,0,0,"çd",15
2017-05-27 09:54:00,4415,1,0,0,1,"ÉoÉäçd",23
2017-05-27 13:05:00,807,1,1,1,1,"ÉoÉäçd",25
2017-05-27 11:36:00,116,1,2,0,1,"çd",13
2017-05-27 14:16:00,828,1,1,0,0,"ÉoÉäçd",23
2017-05-27 11:03:00,349,1,0,0,0,"ïÅí ",17
2017-05-27 11:58:00,477,1,1,0,0,"ÉoÉäçd",7
2017-05-27 07:34:00,1782,1,2,0,0,"çd",12
2017-05-27 17:20:00,3889,1,0,1,0,"çd",7
2017-05-27 09:06:00,2919,1,1,0,1,"ïÅí ",17
2017-05-27 13:13:00,828,1,0,1,0,"ÉoÉäçd",14
2017-05-27 11:33:00,1006,1,0,1,1,"çd",18
2017-05-27 14:46:00,3624,1,1,0,0,"ÉoÉäçd",23
2017-05-27 13:07:00,326,1,1,1,0,"çd",7
2017-05-27 14:01:00,4204,1,2,0,0,"ÉoÉäçd",25
2017-05-27 13:33:00,3796,1,1,1,0,"çd",20
2017-05-27 13:30:00,3168,1,1,1,0,"ÉoÉäçd",10
2017-05-27 08:44:00,4303,1,1,1,0,"çd",24
2017-05-27 09:30:00,3483,1,1,1,1,"ïÅí ",20
2017-05-27 14:51:00,557,1,0,0,1,"ÉoÉäçd",14
2017-05-27 12:35:00,516,1,0,0,1,"ÉoÉäçd",18
2017-05-27 17:09:00,4576,1,1,0,1,"çd",22
2017-05-27 13:13:00,2443,1,0,0,0,"ÉoÉäçd",25
2017-05-27 09:59:00,1909,1,0,0,1,"çd",18
2017-05-27 11:57:00,2298,1,1,0,1,"çd",24
2017-05-27 13:27:00,523,1,1,1,0,"çd",9
2017-05-27 14:10:00,3937,1,0,0,0,"ÉoÉäçd",14
2017-05-27 18:34:00,662,1,1,1,0,"çd",24
2017-05-27 11:36:00,1744,1,2,1,0,"ÉoÉäçd",24
2017-05-27 09:29:00,4455,1,1,0,0,"çd",9
2017-05-27 14:50:00,3771,1,1,0,1,"ÉoÉäçd",17
2017-05-27 09:40:00,1146,1,1,1,1,"ÉoÉäçd",12
2017-05-27 13:33:00,3713,1,1,0,1,"ÉoÉäçd",9
2017-05-27 15:24:00,4638,1,0,0,0,"ÉoÉäçd",17
2017-05-27 13:50:00,4487,1,0,1,1,"çd",14
2017-05-27 13:59:00,2536,1,1,0,0,"çd",23
2017-05-27 13:54:00,2164,1,2,0,0,"ÉoÉäçd",20
2017-05-27 11:31:00,2715,1,0,1,1,"çd",23
2017-05-27 13:42:00,3141,1,0,1,0,"ÉoÉäçd",7
2017-05-27 17:21:00,1912,1,1,0,1,"çd",15
2017-05-27 11:44:00,4614,1,1,1,0,"ÉoÉäçd",10
2017-05-27 15:36:00,595,1,1,1,0,"ÉoÉäçd",25
2017-05-27 12:15:00,4972,1,1,0,0,"ÉoÉäçd",13
2017-05-27 14:36:00,4629,1,1,0,0,"ÉoÉäçd",10
2017-05-27 09:21:00,1841,1,2,0,0,"ïÅí ",14
2017-05-27 12:46:00,1906,1,0,0,1,"ÉoÉäçd",20
2017-05-27 17:13:00,1889,1,1,0,1,"ïÅí ",20
2017-05-27 17:53:00,59,1,0,0,1,"çd",17
2017-05-27 13:11:00,4053,1,2,1,1,"çd",13
2017-05-27 12:26:00,4501,1,2,0,0,"çd",17
2017-05-27 14:53:00,1353,1,1,0,0,"ÉoÉäçd",22
2017-05-27 07:20:00,3161,1,0,0,0,"çd",16
2017-05-27 16:49:00,650,1,1,1,0,"ÉoÉäçd",16
2017-05-27 11:58:00,4758,1,1,1,1,"çd",19
2017-05-27 14:03:00,871,1,1,0,1,"çd",22
2017-05-27 14:56:00,2294,1,0,0,0,"çd",22
2017-05-27 15:26:00,4157,1,1,0,0,"çd",23
2017-05-27 11:03:00,4364,1,0,0,0,"ÉoÉäçd",22
2017-05-27 09:17:00,4655,1,2,0,1,"çd",8
2017-05-27 16:05:00,3312,1,1,0,1,"ÉoÉäçd",12
2017-05-27 13:09:00,2744,1,1,0,0,"çd",19
2017-05-27 15:19:00,1327,1,1,1,1,"çd",21
2017-05-27 10:48:00,118,1,1,1,1,"ïÅí ",22
2017-05-27 08:25:00,1651,1,1,1,0,"ÉoÉäçd",13
2017-05-27 10:55:00,571,1,0,0,0,"ÉoÉäçd",8
2017-05-27 10:07:00,1211,1,1,0,1,"çd",17
2017-05-27 09:21:00,1766,1,0,1,0,"ïÅí ",7
2017-05-27 11:19:00,3960,1,1,0,1,"ÉoÉäçd",19
2017-05-27 12:09:00,1934,1,1,1,0,"çd",20
2017-05-27 13:51:00,4615,1,1,0,0,"çd",9
2017-05-27 14:22:00,3864,1,0,0,0,"ÉoÉäçd",14
2017-05-27 13:14:00,4989,1,2,0,1,"çd",8
2017-05-27 14:32:00,835,1,2,1,0,"ïÅí ",17
2017-05-27 13:17:00,2152,1,1,1,1,"çd",16
2017-05-28 11:17:00,2381,1,0,0,1,"ÉoÉäçd",19
2017-05-28 09:56:00,3591,1,0,0,0,"çd",10
2017-05-28 10:50:00,2785,1,1,1,1,"ÉoÉäçd",15
2017-05-28 11:12:00,416,1,1,0,1,"çd",20
2017-05-28 11:05:00,2718,1,0,1,1,"çd",12
2017-05-28 12:35:00,4659,1,0,1,1,"ÉoÉäçd",21
2017-05-28 10:37:00,1375,1,2,1,1,"ÉoÉäçd",9
2017-05-28 09:23:00,3409,1,1,0,1,"çd",15
2017-05-28 14:47:00,2339,1,1,0,1,"ÉoÉäçd",12
2017-05-28 13:47:00,3860,1,0,0,0,"ïÅí ",15
2017-05-28 11:32:00,785,1,2,0,0,"çd",14
2017-05-28 11:35:00,3030,1,1,0,0,"ÉoÉäçd",17
2017-05-28 18:53:00,4860,1,1,0,1,"çd",25
2017-05-28 08:05:00,3539,1,3,0,0,"ÉoÉäçd",16
2017-05-28 09:55:00,3944,1,1,0,0,"ÉoÉäçd",19
2017-05-28 11:40:00,3300,1,0,1,1,"Ç‚ÇÌÇﬂ",12
2017-05-28 14:07:00,617,1,1,0,1,"ÉoÉäçd",22
2017-05-28 12:08:00,824,1,1,1,1,"çd",9
2017-05-28 10:34:00,1032,1,1,1,1,"çd",9
2017-05-28 12:57:00,3244,1,1,0,1,"ïÅí ",21
2017-05-28 07:22:00,651,1,2,0,1,"ÉoÉäçd",18
2017-05-28 14:39:00,4432,1,0,0,1,"ÉoÉäçd",13
2017-05-28 14:59:00,1475,1,1,1,1,"çd",17
2017-05-28 11:33:00,4640,1,1,1,0,"çd",14
2017-05-28 09:02:00,2244,1,0,0,0,"ïÅí ",14
2017-05-28 13:36:00,2665,1,0,0,1,"çd",20
2017-05-28 13:55:00,1881,1,0,1,0,"ïÅí ",10
2017-05-28 09:15:00,3160,1,2,0,1,"ÉoÉäçd",23
2017-05-28 14:08:00,2087,1,1,0,0,"ÉoÉäçd",19
2017-05-28 14:25:00,4496,1,1,1,1,"çd",12
2017-05-28 14:01:00,3468,1,1,0,0,"ïÅí ",22
2017-05-28 12:48:00,4154,1,2,0,0,"ÉoÉäçd",15
2017-05-28 14:38:00,1195,1,2,1,0,"ÉoÉäçd",21
2017-05-28 10:55:00,1644,1,1,0,1,"ïÅí ",11
2017-05-28 14:13:00,4619,1,1,0,0,"çd",20
2017-05-28 08:40:00,4532,1,1,0,1,"çd",22
2017-05-28 12:27:00,2746,1,1,0,0,"çd",22
2017-05-28 14:51:00,941,1,1,0,1,"çd",21
2017-05-28 10:14:00,660,1,0,1,1,"çd",15
2017-05-28 09:18:00,4174,1,1,0,1,"ÉoÉäçd",13
2017-05-28 11:31:00,2768,1,0,0,0,"ÉoÉäçd",21
2017-05-28 08:44:00,2133,1,1,1,0,"çd",7
2017-05-28 16:29:00,3181,1,2,1,1,"çd",8
2017-05-28 14:21:00,4317,1,2,1,0,"ÉoÉäçd",24
2017-05-28 10:26:00,3542,1,1,1,1,"çd",10
2017-05-28 13:53:00,2535,1,1,1,1,"ÉoÉäçd",8
2017-05-28 10:17:00,4716,1,0,1,0,"çd",8
2017-05-28 14:43:00,568,1,2,1,1,"çd",19
2017-05-28 11:47:00,4903,1,0,0,0,"çd",15
2017-05-28 14:01:00,3348,1,1,1,1,"ÉoÉäçd",22
2017-05-28 12:38:00,3951,1,0,0,1,"çd",15
2017-05-28 11:05:00,4947,1,1,0,0,"ÉoÉäçd",15
2017-05-28 11:08:00,3073,1,0,0,0,"ÉoÉäçd",15
2017-05-28 12:21:00,977,1,0,1,0,"ÉoÉäçd",12
2017-05-28 09:34:00,699,1,1,1,0,"ïÅí ",15
2017-05-28 16:50:00,2434,1,1,1,1,"ïÅí ",19
2017-05-28 13:13:00,2599,1,1,0,1,"çd",25
2017-05-28 16:59:00,305,1,0,0,1,"çd",19
2017-05-28 12:09:00,1759,1,0,0,0,"çd",25
2017-05-28 09:31:00,2806,1,0,1,1,"ÉoÉäçd",15
2017-05-28 12:29:00,2044,1,0,0,0,"ÉoÉäçd",21
2017-05-28 13:24:00,4909,1,2,0,1,"ÉoÉäçd",18
2017-05-28 14:44:00,1435,1,2,0,0,"çd",23
2017-05-28 09:19:00,1101,1,0,1,1,"ÉoÉäçd",14
2017-05-28 15:25:00,4415,1,2,0,0,"çd",20
2017-05-28 11:29:00,3747,1,1,1,1,"çd",15
2017-05-28 13:49:00,2830,1,0,0,0,"çd",18
2017-05-28 13:12:00,548,1,0,1,0,"ÉoÉäçd",22
2017-05-28 14:01:00,2579,1,0,0,0,"çd",8
2017-05-28 11:19:00,750,1,1,0,0,"ÉoÉäçd",24
2017-05-28 14:31:00,4394,1,0,0,0,"ÉoÉäçd",19
2017-05-28 13:22:00,366,1,1,1,0,"Ç‚ÇÌÇﬂ",21
2017-05-28 10:09:00,3393,1,1,0,0,"ÉoÉäçd",23
2017-05-28 12:29:00,935,1,0,1,0,"ÉoÉäçd",18
2017-05-28 13:09:00,4758,1,1,0,0,"çd",10
2017-05-28 10:57:00,794,1,2,0,0,"çd",16
2017-05-28 14:32:00,566,1,0,0,1,"çd",19
2017-05-28 10:34:00,3457,1,2,0,0,"çd",11
2017-05-28 08:08:00,1816,1,1,0,0,"çd",21
2017-05-28 15:35:00,2466,1,1,0,0,"ÉoÉäçd",17
2017-05-28 16:22:00,2480,1,1,0,0,"çd",21
2017-05-28 14:22:00,4902,1,2,1,0,"çd",10
2017-05-28 15:01:00,2535,1,1,0,1,"çd",8
2017-05-28 10:13:00,379,1,1,1,0,"çd",11
2017-05-28 06:10:00,3813,1,0,0,0,"çd",13
2017-05-28 11:26:00,4678,1,2,0,1,"ÉoÉäçd",21
2017-05-28 12:28:00,4266,1,0,1,1,"çd",11
2017-05-28 12:23:00,3537,1,1,1,0,"çd",24
2017-05-28 08:56:00,1811,1,2,0,0,"ÉoÉäçd",17
2017-05-28 07:47:00,3416,1,1,0,1,"ÉoÉäçd",20
2017-05-28 16:59:00,1830,1,1,0,0,"ïÅí ",19
2017-05-28 11:59:00,5000,1,0,1,0,"ÉoÉäçd",13
2017-05-28 14:04:00,3345,1,0,0,0,"ÉoÉäçd",16
2017-05-28 14:02:00,845,1,1,0,0,"ÉoÉäçd",9
2017-05-28 12:10:00,3302,1,1,0,1,"ÉoÉäçd",10
2017-05-28 14:48:00,392,1,1,1,0,"çd",16
2017-05-28 10:51:00,4378,1,1,0,1,"çd",10
2017-05-28 16:33:00,45,1,1,1,0,"çd",19
2017-05-28 12:29:00,4257,1,0,1,0,"ÉoÉäçd",20
2017-05-28 15:28:00,2108,1,1,0,1,"çd",15
2017-05-28 14:14:00,3397,1,0,0,1,"ÉoÉäçd",24
2017-05-28 12:57:00,2575,1,1,0,0,"ÉoÉäçd",20
2017-05-28 12:36:00,4145,1,1,0,0,"çd",18
2017-05-28 13:46:00,4540,1,1,1,1,"çd",11
2017-05-28 10:15:00,4531,1,0,0,1,"ïÅí ",12
2017-05-28 14:58:00,2819,1,0,0,1,"çd",10
2017-05-28 17:36:00,79,1,1,0,0,"çd",11
2017-05-28 13:14:00,1072,1,1,1,0,"çd",18
2017-05-28 13:49:00,4737,1,1,0,1,"çd",23
2017-05-28 13:09:00,2400,1,1,1,1,"ÉoÉäçd",19
2017-05-28 11:07:00,1841,1,0,1,1,"çd",12
2017-05-28 12:19:00,556,1,2,1,0,"çd",10
2017-05-28 09:29:00,3407,1,0,1,0,"ÉoÉäçd",10
2017-05-28 16:08:00,3260,1,0,0,1,"ÉoÉäçd",8
2017-05-28 11:15:00,3300,1,2,1,1,"çd",22
2017-05-28 11:17:00,1207,1,1,0,1,"ÉoÉäçd",24
2017-05-28 17:25:00,2629,1,0,0,1,"ÉoÉäçd",12
2017-05-28 11:32:00,1466,1,0,1,0,"çd",7
2017-05-28 13:41:00,4487,1,0,0,0,"çd",24
2017-05-28 10:48:00,4663,1,0,1,1,"çd",24
2017-05-28 09:26:00,2046,1,2,0,0,"çd",11
2017-05-28 13:06:00,1882,1,3,1,0,"ÉoÉäçd",17
2017-05-28 19:53:00,983,1,0,1,1,"çd",25
2017-05-28 14:43:00,1294,1,1,1,1,"çd",14
2017-05-28 12:28:00,875,1,0,1,0,"ÉoÉäçd",25
2017-05-28 06:44:00,43,1,1,1,1,"ïÅí ",16
2017-05-28 11:05:00,4164,1,1,0,0,"çd",21
2017-05-28 15:19:00,1496,1,0,1,0,"çd",10
2017-05-28 08:33:00,290,1,1,1,1,"çd",16
2017-05-28 10:16:00,3038,1,0,0,1,"çd",9
2017-05-28 10:24:00,1340,1,0,1,1,"ïÅí ",19
2017-05-28 16:04:00,4172,1,0,0,1,"çd",7
2017-05-28 09:15:00,3392,1,3,1,0,"çd",25
2017-05-28 16:23:00,1382,1,1,0,0,"çd",13
2017-05-28 13:01:00,4057,1,0,1,0,"ÉoÉäçd",15
2017-05-28 11:05:00,2600,1,1,0,0,"çd",24
2017-05-28 10:40:00,2271,1,1,0,1,"çd",14
2017-05-28 09:18:00,4221,1,0,0,0,"ïÅí ",16
2017-05-28 17:33:00,3193,1,0,1,0,"çd",18
2017-05-28 12:30:00,4044,1,3,1,1,"çd",10
2017-05-28 12:35:00,1529,1,1,0,0,"ÉoÉäçd",22
2017-05-28 12:05:00,398,1,1,0,0,"ÉoÉäçd",17
2017-05-28 14:51:00,1893,1,1,0,1,"ÉoÉäçd",20
2017-05-28 17:37:00,2474,1,1,0,1,"çd",23
2017-05-28 12:43:00,2821,1,0,1,1,"ÉoÉäçd",16
2017-05-28 11:37:00,547,1,1,1,1,"ïÅí ",14
2017-05-28 14:07:00,286,1,2,0,1,"çd",9
2017-05-29 12:24:00,526,1,0,0,0,"ÉoÉäçd",14
2017-05-29 14:18:00,2248,1,2,0,0,"çd",14
2017-05-29 12:26:00,4148,1,1,0,0,"ÉoÉäçd",6
2017-05-29 12:37:00,1967,1,2,0,0,"ÉoÉäçd",19
2017-05-29 13:08:00,2843,1,0,1,0,"ÉoÉäçd",20
2017-05-29 11:47:00,4284,1,0,0,0,"ÉoÉäçd",17
2017-05-29 09:48:00,306,1,1,0,0,"çd",7
2017-05-29 11:31:00,301,1,1,1,1,"ÉoÉäçd",6
2017-05-29 12:56:00,2021,1,1,1,0,"ÉoÉäçd",6
2017-05-29 11:51:00,2581,1,0,0,0,"çd",13
2017-05-29 12:21:00,4970,1,1,0,0,"ÉoÉäçd",13
2017-05-29 12:06:00,358,1,0,0,0,"ÉoÉäçd",14
2017-05-29 12:50:00,996,1,1,1,1,"ÉoÉäçd",12
2017-05-29 12:30:00,1820,1,1,0,0,"ÉoÉäçd",8
2017-05-29 11:59:00,610,1,1,0,0,"çd",10
2017-05-29 11:38:00,4495,1,1,0,0,"ÉoÉäçd",6
2017-05-29 12:08:00,3894,1,1,1,0,"ÉoÉäçd",7
2017-05-29 11:45:00,1102,1,1,0,1,"ÉoÉäçd",18
2017-05-29 11:32:00,2097,1,0,0,0,"ÉoÉäçd",10
2017-05-29 12:42:00,4247,1,1,1,0,"çd",9
2017-05-29 14:01:00,2060,1,0,0,1,"ÉoÉäçd",9
2017-05-29 12:26:00,462,1,0,0,1,"ÉoÉäçd",17
2017-05-29 13:36:00,3722,1,0,0,0,"ÉoÉäçd",11
2017-05-29 11:32:00,1131,1,0,0,1,"ÉoÉäçd",18
2017-05-29 11:53:00,2298,1,1,0,0,"ÉoÉäçd",8
2017-05-29 12:06:00,3537,1,1,0,0,"çd",9
2017-05-29 12:10:00,775,1,1,0,0,"ÉoÉäçd",10
2017-05-29 13:54:00,4347,1,1,1,0,"çd",11
2017-05-29 10:10:00,875,1,1,0,0,"ÉoÉäçd",15
2017-05-29 12:47:00,421,1,1,1,0,"ÉoÉäçd",19
2017-05-29 13:10:00,2615,1,1,0,0,"çd",15
2017-05-29 13:41:00,2925,1,1,0,0,"çd",17
2017-05-29 11:32:00,1590,1,0,0,1,"ÉoÉäçd",18
2017-05-29 11:50:00,2616,1,1,0,0,"çd",6
2017-05-29 12:12:00,4884,1,1,0,0,"ïÅí ",15
2017-05-29 12:52:00,4408,1,1,0,0,"ÉoÉäçd",17
2017-05-29 12:14:00,1963,1,1,0,0,"ÉoÉäçd",7
2017-05-29 13:17:00,3372,1,0,1,0,"ÉoÉäçd",13
2017-05-29 12:37:00,4288,1,1,0,0,"ÉoÉäçd",10
2017-05-29 13:44:00,3495,1,1,0,0,"ÉoÉäçd",6
2017-05-29 13:18:00,4986,1,0,0,0,"ÉoÉäçd",7
2017-05-29 09:12:00,4336,1,0,0,0,"ÉoÉäçd",8
2017-05-29 13:16:00,4710,1,1,0,0,"ÉoÉäçd",10
2017-05-29 13:03:00,4620,1,1,0,1,"ÉoÉäçd",10
2017-05-29 13:35:00,3397,1,1,0,0,"ÉoÉäçd",15
2017-05-29 11:21:00,3743,1,0,0,0,"ÉoÉäçd",18
2017-05-29 12:39:00,144,1,1,0,0,"ÉoÉäçd",8
2017-05-29 13:01:00,1038,1,1,0,1,"çd",9
2017-05-29 13:56:00,4737,1,0,0,0,"çd",17
2017-05-29 12:15:00,4802,1,2,0,0,"çd",17
2017-05-29 13:43:00,561,1,0,1,0,"ïÅí ",8
2017-05-29 11:51:00,817,1,1,1,0,"çd",17
2017-05-29 11:06:00,1114,1,0,0,0,"ÉoÉäçd",16
2017-05-29 12:51:00,1982,1,1,0,0,"çd",6
2017-05-29 11:34:00,1428,1,0,0,0,"çd",13
2017-05-29 12:56:00,1234,1,1,0,0,"çd",11
2017-05-29 11:56:00,3324,1,0,0,0,"ÉoÉäçd",17
2017-05-29 13:19:00,1106,1,1,0,0,"ÉoÉäçd",17
2017-05-29 12:58:00,6,1,1,0,0,"ÉoÉäçd",19
2017-05-29 11:35:00,1044,1,0,0,1,"ÉoÉäçd",10
2017-05-29 12:49:00,2917,1,0,0,0,"ÉoÉäçd",20
2017-05-29 13:08:00,3871,1,1,0,0,"çd",12
2017-05-29 11:22:00,2522,1,1,0,0,"çd",13
2017-05-29 12:34:00,3256,1,0,0,0,"Ç‚ÇÌÇﬂ",18
2017-05-29 13:03:00,280,1,2,0,0,"ÉoÉäçd",18
2017-05-29 12:04:00,1983,1,1,0,0,"çd",17
2017-05-29 11:12:00,3670,1,1,0,0,"ÉoÉäçd",14
2017-05-29 12:41:00,1616,1,1,0,1,"çd",14
2017-05-29 11:57:00,2856,1,1,0,1,"çd",16
2017-05-29 12:42:00,3040,1,0,0,0,"ïÅí ",20
2017-05-29 12:36:00,2587,1,1,1,0,"ÉoÉäçd",9
2017-05-29 12:21:00,1088,1,0,0,0,"çd",6
2017-05-29 12:59:00,2866,1,1,0,0,"ÉoÉäçd",20
2017-05-29 11:16:00,4592,1,1,0,0,"ïÅí ",12
2017-05-29 13:46:00,2549,1,0,0,0,"ÉoÉäçd",11
2017-05-29 13:05:00,4284,1,2,0,0,"ÉoÉäçd",7
2017-05-29 10:46:00,3706,1,0,0,0,"ÉoÉäçd",8
2017-05-29 13:30:00,4916,1,1,0,0,"ÉoÉäçd",8
2017-05-29 10:52:00,243,1,1,0,0,"çd",11
2017-05-29 13:58:00,39,1,2,0,0,"çd",6
2017-05-29 13:35:00,3049,1,1,0,0,"ÉoÉäçd",6
2017-05-29 13:29:00,2154,1,2,0,0,"ÉoÉäçd",18
2017-05-29 13:36:00,1449,1,1,0,1,"ÉoÉäçd",19
2017-05-29 12:22:00,587,1,2,0,0,"ÉoÉäçd",7
2017-05-29 12:59:00,869,1,1,0,0,"çd",7
2017-05-29 11:56:00,1402,1,1,0,1,"çd",13
2017-05-29 11:57:00,1039,1,1,1,0,"ïÅí ",20
2017-05-29 12:52:00,3687,1,1,1,0,"ÉoÉäçd",19
2017-05-29 11:23:00,3874,1,0,0,0,"ÉoÉäçd",6
2017-05-29 14:59:00,3254,1,1,0,0,"çd",10
2017-05-29 10:26:00,3014,1,1,0,0,"çd",15
2017-05-29 10:51:00,1443,1,0,0,0,"ÉoÉäçd",9
2017-05-29 13:55:00,1625,1,1,0,0,"ÉoÉäçd",11
2017-05-29 13:02:00,4663,1,1,0,0,"ÉoÉäçd",18
2017-05-29 12:03:00,1105,1,0,0,0,"ÉoÉäçd",17
2017-05-29 11:45:00,598,1,1,0,0,"ÉoÉäçd",10
2017-05-29 11:34:00,3511,1,1,0,0,"ÉoÉäçd",17
2017-05-29 13:42:00,3898,1,0,0,0,"ÉoÉäçd",7
2017-05-29 11:36:00,649,1,1,0,0,"çd",18
2017-05-29 12:13:00,1121,1,1,0,0,"ÉoÉäçd",6
